Longitude,Latitude,Annual_mean_temp,MeanDiurnalRange,Isothermality,TempSeasonality,MaxTempWarmMo,MinTempColdMo,TempAnnRange,MeanTempWetQtr,MeanTempDryQtr,MeanTempWarmQtr,MeanTempColdQtr,AnnPercip,PercipWetMo,PercipDryMo,PercipSeasonality,PrecipWetQtr,PrecipDryQtr,PrecipWrmQtr,PrecipColdQtr,level_0,index,class
66.77083,31.22917,14.07033,15.42733,38.76214,908.0311,34.284,-5.516,39.8,4.082667,19.81933,25.082,2.390667,259,70,0,105.9448,168,9,13,159,3811,3811,0
130.8125,31.22917,16.63983,8.073,28.91061,719.3235,29.764,1.84,27.924,22.43267,9.652667,25.412,7.585333,2487,454,91,52.40042,1060,296,796,308,3565,3565,0
104.1042,31.1875,16.12217,8.299,29.65199,720.3221,29.24,1.252,27.988,23.77267,6.749333,24.53133,6.749333,950,228,7,96.7474,578,29,546,29,3395,3395,0
52.47917,31.14583,12.79933,15.39933,39.32816,875.2222,33.5,-5.656,39.156,3.454,22.63467,23.63133,1.947333,160,33,0,81.75998,79,3,4,75,2701,2701,0
95.1875,31.14583,2.963333,11.466,37.3145,708.8203,17.244,-13.484,30.728,11.23733,-5.134667,11.23733,-6.142,612,134,3,96.26218,359,14,359,14,3004,3004,0
112.7292,31.14583,16.038,8.123333,25.72303,874.8314,31.088,-0.492,31.58,24.54667,4.890666,26.476,4.890666,1003,176,19,58.10616,436,75,425,75,4083,4083,0
120.6042,31.14583,15.93,6.148,20.44155,878.9801,30.636,0.56,30.076,26.432,12.182,26.432,4.868,975,156,32,53.74636,426,111,426,140,3846,3846,0
71.4375,31.10417,25.39383,16.65433,41.78207,852.5541,43.708,3.848,39.86,33.14067,19.99333,34.60667,14.08933,184,52,2,98.80203,114,10,110,25,2193,2193,0
82.72917,31.10417,-2.604167,14.699,42.68002,759.3194,13.856,-20.584,34.44,6.284,1.130667,6.736,-11.81467,173,43,2,88.13719,98,9,87,41,3607,3607,0
118.8958,31.10417,15.96467,6.907333,22.12187,897.3874,31.348,0.124,31.224,24.35333,6.809333,26.68933,4.612,1180,188,31,48.71207,479,127,464,134,2244,2244,0
89.60417,31.0625,-0.5196667,13.644,39.26105,802.3635,15.384,-19.368,34.752,9.070666,-10.58933,9.070666,-10.58933,404,108,2,116.3075,275,6,275,6,2911,2911,0
121.1042,31.0625,15.99,6.828,22.59132,865.8471,30.768,0.544,30.224,23.72467,12.336,26.38867,5.174667,943,148,36,49.94223,384,119,377,132,3081,3081,0
97.85417,31.02083,-0.7900001,14.25867,43.92688,665.3255,13.388,-19.072,32.46,7.095334,-8.142667,7.095334,-9.102667,600,131,5,92.54102,347,18,347,18,4327,4327,0
98.22917,31.02083,4.712,15.492,47.15694,645.1628,19.108,-13.744,32.852,12.248,-3.538,12.248,-3.538,553,119,3,94.13976,322,13,322,13,3884,3884,0
104.1875,31.02083,16.29367,7.827333,28.13563,729.8254,29.4,1.58,27.82,24.054,6.788,24.75,6.788,936,226,7,97.09476,571,29,539,29,3638,3638,0
105.0625,31.02083,16.55433,7.094667,25.73889,747.16,30.124,2.56,27.564,24.60533,6.922667,25.39733,6.922667,981,230,8,95.02869,586,29,558,29,2230,2230,0
120.1042,31.02083,15.723,5.736667,19.16566,880.4764,30.528,0.596,29.932,26.22733,11.998,26.22733,4.659333,1099,179,34,52.66808,458,119,458,141,2352,2352,0
121.3958,31.02083,16.42883,7.264333,23.83937,861.111,31.496,1.024,30.472,26.73,8.135333,26.73,5.720667,1016,161,40,50.21881,420,125,420,134,3939,3939,0
78.10417,30.97917,13.79367,9.507999,37.28627,565.6665,25.848,0.348,25.5,18.71867,10.584,19.634,6.106,1434,324,17,83.22749,813,129,487,225,3935,3935,0
95.1875,30.97917,0.7493334,12.226,39.5561,679.995,14.748,-16.16,30.908,8.771334,-6.772,8.771334,-7.848,647,142,4,94.74767,377,17,377,17,3258,3258,0
95.5625,30.97917,2.673,12.84467,40.96398,686.1197,17.112,-14.244,31.356,10.778,-4.95,10.778,-6.005333,618,136,3,94.76767,360,15,360,15,3843,3843,0
119.2708,30.97917,15.78833,8.164667,25.44461,891.9882,31.464,-0.624,32.088,24.156,6.653334,26.48733,4.55,1197,193,31,49.5612,484,126,475,139,2673,2673,0
119.3958,30.97917,15.78233,8.151333,25.43794,896.0932,31.384,-0.66,32.044,24.19,6.631333,26.51533,4.510667,1187,192,32,49.82187,479,126,474,141,4106,4106,0
89.5625,30.9375,0.5571668,11.55033,34.53221,794.3824,15.884,-17.564,33.448,10.08533,-9.458667,10.08533,-9.458667,411,110,2,117.5984,282,6,282,6,2967,2967,0
53.10417,30.89583,14.648,15.784,40.15467,869.7612,35.32,-3.988,39.308,5.308667,24.49533,25.46333,3.962667,147,30,0,84.41827,75,3,4,73,2986,2986,0
69.77083,30.85417,18.88533,12.892,37.35946,807.3229,35.024,0.516,34.508,27.89933,14.32867,27.89933,8.220667,308,72,4,80.78275,155,20,155,48,3778,3778,0
70.14583,30.85417,20.08283,12.21767,36.3621,786.9148,35.82,2.22,33.6,28.75267,15.62667,28.75267,9.66,317,79,4,86.24996,171,20,171,46,4243,4243,0
118.4375,30.85417,16.2165,8.235,25.44494,892.447,32.064,-0.3,32.364,24.65667,6.948,26.93,4.936666,1281,211,33,49.38751,524,135,490,143,2841,2841,0
58.14583,30.8125,24.894,14.90667,40.23175,858.3635,42.776,5.724,37.052,15.91867,35.15267,35.15267,13.90533,135,35,0,98.82886,87,2,2,69,2931,2931,0
78.97917,30.8125,-2.7045,9.339666,33.73182,706.4589,9.628,-18.06,27.688,5.229333,0.8813334,5.546,-11.70067,1123,257,23,79.34251,615,116,518,235,2955,2955,0
91.4375,30.8125,-7.332,10.57267,32.59949,801.6844,7.7,-24.732,32.432,2.354,-16.07267,2.354,-17.17933,445,116,4,111.7606,296,12,296,12,3763,3763,0
95.97917,30.8125,-1.028667,12.49867,39.86561,697.9273,13.224,-18.128,31.352,7.220667,-8.688666,7.220667,-9.764667,632,139,5,92.79202,366,19,366,19,2301,2301,0
85.5625,30.77083,-0.7523333,14.012,42.3938,725.7344,14.824,-18.228,33.052,-8.150666,3.244667,8.030666,-9.675333,154,22,3,44.11559,52,19,37,42,2806,2806,0
114.6875,30.77083,16.84633,8.023334,24.86159,902.0127,32.432,0.16,32.272,25.51667,7.371333,27.67867,5.428,1253,205,28,56.52391,562,120,514,120,2604,2604,0
119.2292,30.77083,15.53917,8.210334,25.67334,879.3666,31.232,-0.748,31.98,23.788,6.499333,26.09733,4.431334,1270,207,33,49.76121,516,131,497,147,3885,3885,0
56.97917,30.72917,12.15817,13.24633,37.36414,838.9844,30.164,-5.288,35.452,3.072667,17.40867,22.43867,1.71,118,27,1,86.03889,66,4,5,54,3609,3609,0
113.4375,30.72917,16.57017,8.376333,26.05229,893.3685,31.772,-0.38,32.152,25.26133,5.246,27.266,5.246,1117,168,25,53.35549,484,103,441,103,3071,3071,0
62.47917,30.6875,21.14217,16.30567,39.37806,971.5716,41.716,0.308,41.408,11.17667,31.706,32.67733,8.773334,54,15,0,94.4755,37,1,1,31,3199,3199,0
96.77083,30.6875,0.1423334,13.724,42.07235,703.7633,15.004,-17.616,32.62,8.504,-7.73,8.504,-8.547999,589,130,4,92.50143,341,17,341,17,4177,4177,0
101.4375,30.6875,0.5778333,13.843,44.18731,625.0923,13.756,-17.572,31.328,7.809334,-7.404667,7.809334,-7.404667,712,145,2,94.81246,401,11,401,11,4298,4298,0
117.2292,30.6875,16.5965,7.099,23.28763,879.2253,31.636,1.152,30.484,20.66667,5.640667,27.18867,5.640667,1465,281,31,55.80634,597,134,591,134,3706,3706,0
107.6042,30.64583,17.17983,7.134333,24.80644,766.4062,32.296,3.536,28.76,24.45333,7.42,26.37733,7.42,1254,192,17,65.18769,531,60,519,60,2835,2835,0
111.7292,30.64583,16.3245,8.123667,26.17835,851.9719,31.268,0.236,31.032,26.48533,5.486667,26.48533,5.486667,1059,173,19,58.91222,461,72,461,72,2690,2690,0
101.7292,30.60417,6.899167,12.24167,40.61062,642.8244,20.212,-9.932,30.144,14.23533,-1.490667,14.23533,-1.490667,664,144,2,94.84351,365,8,365,8,4019,4019,0
58.35417,30.5625,24.53717,14.33433,39.46243,849.4841,42.02,5.696,36.324,15.64267,34.672,34.672,13.65533,134,35,1,97.86963,86,3,3,67,2381,2381,0
69.27083,30.5625,18.3575,13.411,38.15145,814.8062,34.992,-0.16,35.152,27.52267,19.11133,27.52267,7.600667,261,56,5,72.49719,119,19,119,46,3796,3796,0
119.5208,30.5625,15.77017,8.118999,25.45779,876.2516,31.488,-0.404,31.892,23.97267,6.836667,26.29533,4.714,1290,208,35,49.57447,520,134,499,156,2463,2463,0
57.77083,30.52083,24.082,14.07933,39.20073,837.1464,41.36,5.444,35.916,15.27133,34.08667,34.08667,13.37133,141,35,0,98.93353,91,2,2,74,2258,2258,0
63.97917,30.52083,22.20233,17.09067,41.38577,946.2568,43.084,1.788,41.296,12.71667,33.566,33.566,10.27467,73,19,0,92.56744,47,2,2,42,3921,3921,0
119.6458,30.52083,15.44933,7.817334,24.90548,867.8853,30.912,-0.476,31.388,23.58067,6.629333,25.87,4.498667,1300,208,35,49.8185,520,133,503,157,3191,3191,0
59.47917,30.4375,23.02967,15.80067,41.20337,876.7293,41.576,3.228,38.348,13.91933,33.43867,33.43867,11.74067,117,29,1,93.45566,73,3,3,57,2323,2323,0
108.6458,30.4375,11.95417,7.133667,25.48466,757.1288,26.068,-1.924,27.992,19.14933,2.357333,21.08333,2.357333,1369,199,24,60.12799,572,79,549,79,3832,3832,0
107.0625,30.39583,16.45383,6.635,23.72693,758.2802,31.128,3.164,27.964,25.03,6.801333,25.6,6.801333,1195,194,17,66.88063,521,57,518,57,2899,2899,0
113.3542,30.35417,16.88117,7.919,24.97162,888.6992,32.076,0.364,31.712,25.49133,5.634,27.54,5.634,1162,182,30,51.60268,492,116,441,116,2913,2913,0
62.9375,30.3125,21.98,16.69733,40.15326,963.8564,42.608,1.024,41.584,12.17467,32.528,33.432,9.723333,51,14,0,89.38739,34,2,2,28,3895,3895,0
82.47917,30.3125,-1.640833,13.81833,40.83432,776.2446,14.436,-19.404,33.84,7.156667,2.346,7.680667,-11.294,328,74,2,83.75581,172,14,146,90,3960,3960,0
103.5208,30.3125,16.91967,7.570666,28.29098,703.702,29.668,2.908,26.76,24.40267,7.744667,25.132,7.744667,1354,332,14,96.77965,816,51,792,51,3526,3526,0
64.52083,30.27083,21.15617,17.15767,41.9052,924.6086,41.976,1.032,40.944,11.81333,32.32333,32.32333,9.532,97,26,0,95.79861,61,3,3,58,3620,3620,0
92.47917,30.27083,-4.619333,12.38067,37.68619,752.4979,9.968,-22.884,32.852,4.413333,-12.738,4.413333,-13.884,502,117,5,100.4549,311,15,311,17,3720,3720,0
98.4375,30.27083,0.2121667,14.81033,46.34602,623.2559,13.796,-18.16,31.956,7.586667,-7.592,7.586667,-7.592,581,127,3,90.02613,331,16,331,16,2329,2329,0
67.4375,30.22917,18.02167,13.97133,40.35625,789.2294,34.988,0.368,34.62,9.432,18.268,27.22133,7.784667,248,39,4,64.17432,113,17,62,102,3573,3573,0
72.64583,30.22917,25.03217,14.61167,39.8138,813.8792,41.736,5.036,36.7,33.59,20.054,33.72933,14.10333,204,59,2,106.3368,131,10,84,27,3806,3806,0
95.27083,30.22917,-1.665833,10.37233,35.89043,684.0943,11.748,-17.152,28.9,6.392,-8.849334,6.392,-10.286,666,139,7,87.1515,369,26,369,26,3923,3923,0
121.1042,30.22917,16.48567,7.611333,24.54952,864.6189,31.828,0.824,31.004,24.24667,8.018667,26.83267,5.656667,1176,178,42,45.59411,436,140,432,158,3153,3153,0
105.8958,30.1875,17.75333,6.408,23.46909,742.0267,31.992,4.688,27.304,26.65933,8.232,26.65933,8.232,1083,211,16,77.72907,545,49,545,49,3719,3719,0
86.64583,30.10417,-2.8035,14.213,44.04128,704.4656,12.14,-20.132,32.272,2.307333,0.9306667,5.706,-11.46267,169,24,4,47.17386,67,18,47,43,3319,3319,0
103.5208,30.10417,16.46117,7.151,27.44473,691.3768,28.992,2.936,26.056,23.88067,7.473333,24.59267,7.473333,1436,354,14,96.50295,860,53,841,53,3498,3498,0
63.14583,30.0625,22.56567,16.87133,40.96574,944.9225,42.928,1.744,41.184,13.02333,32.926,33.73733,10.50267,50,14,0,88.43867,33,2,2,28,2676,2676,0
75.4375,30.02083,24.13333,13.84467,40.09693,742.7692,40.328,5.8,34.528,30.02867,15.42267,32.202,14.12933,450,134,2,125.9503,348,23,165,37,4217,4217,0
79.8125,30.02083,11.83183,9.797667,44.58348,443.4922,22.436,0.46,21.976,15.59133,9.424,16.15467,5.706667,1975,494,23,93.12547,1177,156,733,278,2756,2756,0
85.35417,30.02083,-5.3745,13.607,42.98938,701.3062,9.14,-22.512,31.652,-13.95867,-1.806,3.163333,-13.95867,156,24,0,60.37914,67,7,25,67,2372,2372,0
89.60417,30.02083,-2.232667,13.882,42.47858,702.2065,12.224,-20.456,32.68,6.228667,-9.485333,6.228667,-10.97333,303,93,1,130.3374,226,3,226,3,3276,3276,0
90.9375,29.97917,2.796833,14.603,44.844,656.2863,16.94,-15.624,32.564,10.542,-5.662,10.542,-5.662,387,109,1,126.1538,283,3,283,3,3300,3300,0
96.35417,29.97917,-2.996833,11.113,37.09279,697.3444,10.556,-19.404,29.96,5.192667,-10.254,5.192667,-11.68867,650,138,8,85.44611,358,27,358,28,3390,3390,0
99.22917,29.97917,-0.9845,12.273,42.00205,629.6464,11.7,-17.52,29.22,6.426,-8.858,6.426,-8.858,611,136,4,91.64778,353,17,353,17,4095,4095,0
70.1875,29.9375,24.76667,13.95933,39.14124,791.8733,41.248,5.584,35.664,33.202,20.01867,33.202,14.14333,259,70,2,101.599,161,13,161,32,2743,2743,0
75.22917,29.9375,24.3045,14.11833,40.28745,746.8496,40.744,5.7,35.044,30.264,15.53467,32.43733,14.288,411,119,2,124.882,315,20,150,33,2597,2597,0
101.3542,29.9375,3.411,14.69667,47.17728,591.2518,16.124,-15.028,31.152,10.20467,-4.193333,10.20467,-4.193333,714,150,1,99.53229,419,7,419,7,3595,3595,0
111.8958,29.9375,16.8225,7.475,24.06942,861.0674,31.804,0.748,31.056,25.10467,5.881333,27.118,5.881333,1145,167,28,50.2482,463,103,447,103,3357,3357,0
96.27083,29.89583,-3.471334,10.70867,36.75912,683.6107,9.584,-19.548,29.132,4.538667,-10.62467,4.538667,-12.01867,658,138,8,84.53632,360,28,360,29,3800,3800,0
100.8125,29.89583,3.997167,12.46567,42.42332,612.9929,16.38,-13.004,29.384,10.98933,-3.937333,10.98933,-3.937333,677,155,1,104.0509,417,6,417,6,3558,3558,0
112.6042,29.89583,16.89667,7.732666,24.53257,878.0555,32.08,0.56,31.52,21.528,5.811334,27.45467,5.811334,1175,182,33,48.9099,477,120,433,120,2700,2700,0
59.9375,29.85417,20.816,14.78933,40.22776,838.8505,38.824,2.06,36.764,11.97133,30.77933,30.77933,10.02933,109,26,1,88.6489,66,4,4,54,3086,3086,0
58.89583,29.8125,25.3,14.61867,40.6345,833.7952,42.388,6.412,35.976,16.576,35.122,35.122,14.51667,138,35,1,96.63427,88,4,4,69,3674,3674,0
96.72917,29.8125,-0.4721666,12.73567,42.10973,658.0475,13.092,-17.152,30.244,7.259334,-8.646,7.259334,-8.646,638,136,5,86.74899,354,20,354,20,2977,2977,0
121.4375,29.8125,16.868,7.766667,25.33821,835.2324,32.072,1.42,30.652,24.31,8.806,26.87733,6.450667,1231,180,41,43.77156,439,146,435,162,2953,2953,0
65.64583,29.77083,22.905,16.536,41.4852,902.1924,43.124,3.264,39.86,13.834,27.898,33.79,11.55067,122,36,0,109.268,85,3,5,79,3589,3589,0
84.72917,29.77083,-1.795833,14.44033,45.13168,656.1599,13.112,-18.884,31.996,-8.720667,1.928667,6.043333,-9.98,213,33,0,59.48194,93,16,32,89,3078,3078,0
86.1875,29.77083,-1.872,14.54267,45.29861,670.7485,12.784,-19.32,32.104,-8.966,1.789333,6.187334,-10.19467,187,26,2,50.48188,72,18,31,65,3870,3870,0
102.1875,29.77083,10.94917,9.209667,35.80742,600.7532,22.736,-2.984,25.72,17.948,3.05,17.948,3.05,905,177,8,88.808,498,27,498,27,4109,4109,0
64.6875,29.72917,21.31483,16.76833,41.44423,912.9306,41.896,1.436,40.46,11.99067,31.18267,32.35267,9.822,101,27,0,94.70869,62,5,5,62,3363,3363,0
83.3125,29.72917,1.773333,14.79667,44.98561,681.0269,17.272,-15.62,32.892,9.087334,5.886,9.776,-6.921333,355,58,1,60.8123,142,27,116,110,3095,3095,0
89.02083,29.72917,-1.737167,13.497,42.73907,670.7296,12.208,-19.372,31.58,5.624667,-8.745333,6.369333,-10.08133,267,82,1,130.4339,199,5,198,5,2375,2375,0
77.9375,29.6875,23.90817,13.061,39.88335,673.589,39.448,6.7,32.748,28.73333,26.93267,31.18933,14.82533,1096,328,7,126.3903,818,50,422,86,3328,3328,0
107.7292,29.6875,11.71917,6.173666,22.94361,743.4064,25.472,-1.436,26.908,18.718,2.243333,20.63933,2.243333,1313,189,24,59.75294,553,78,524,78,3775,3775,0
75.60417,29.64583,24.1795,13.701,40.08015,735.7649,40.0,5.816,34.184,29.90133,19.71467,32.16467,14.20133,425,132,3,124.5861,324,23,164,34,2736,2736,0
97.4375,29.64583,6.475,12.11267,41.76781,642.973,19.46,-9.54,29.0,13.91,-0.7153334,13.91,-1.785333,714,151,4,87.73646,401,19,401,21,2355,2355,0
108.8542,29.64583,14.51233,7.040667,24.89627,770.0587,28.856,0.576,28.28,21.77067,4.746,23.73867,4.746,1417,218,24,60.27971,616,84,574,84,3643,3643,0
60.64583,29.60417,17.75067,15.67467,42.22246,813.7894,36.28,-0.844,37.124,9.104,25.834,27.39667,7.288667,91,24,0,87.67235,55,3,4,49,2391,2391,0
66.14583,29.60417,21.1295,15.11167,40.79383,848.3153,39.868,2.824,37.044,12.41067,26.00333,31.33,10.37,140,39,1,105.4544,96,4,9,87,3733,3733,0
90.77083,29.60417,-3.007167,12.96567,42.46027,640.5977,9.948,-20.588,30.536,4.649333,-10.22667,4.649333,-11.04,317,90,2,120.1934,226,6,226,6,4292,4292,0
104.8958,29.60417,17.419,6.612667,25.07457,712.023,30.76,4.388,26.372,25.82933,8.195333,25.82933,8.195333,1102,226,15,84.99496,604,48,604,48,2667,2667,0
112.4375,29.60417,17.02367,7.322667,23.61541,864.4079,32.084,1.076,31.008,21.48067,6.090667,27.412,6.090667,1206,183,37,47.39781,492,132,429,132,4362,4362,0
119.5625,29.60417,15.89467,7.681334,24.92968,839.8776,31.204,0.392,30.812,19.814,7.367333,25.934,5.281333,1459,235,38,47.72401,578,153,508,183,4171,4171,0
60.72917,29.5625,17.07183,15.60033,42.36458,803.3647,35.444,-1.38,36.824,8.508667,25.104,26.644,6.786,89,24,0,87.96141,54,3,4,49,4222,4222,0
76.02083,29.5625,24.168,13.774,39.98491,732.3469,40.408,5.96,34.448,29.76067,19.59267,32.21333,14.338,444,128,3,121.701,334,23,166,36,4015,4015,0
86.77083,29.5625,-3.831667,12.94667,42.9608,649.4767,9.92,-20.216,30.136,0.9446666,-0.2973332,3.938,-11.87667,181,25,4,47.97562,70,16,49,52,3092,3092,0
96.64583,29.5625,-5.373333,10.32,36.46128,670.9804,7.132,-21.172,28.304,2.488667,-12.27,2.488667,-13.686,672,141,9,82.45784,363,32,363,33,3867,3867,0
94.6875,29.52083,3.661,11.44467,41.32842,603.847,16.168,-11.524,27.692,10.79867,-3.974,10.79867,-3.974,640,131,4,88.5397,354,16,354,16,4159,4159,0
60.89583,29.47917,18.76083,16.06033,43.04796,807.8066,37.4,0.092,37.308,10.25267,26.72467,28.34,8.389999,85,23,0,88.02545,52,3,4,46,3219,3219,0
64.52083,29.47917,19.5925,13.819,37.34461,873.1595,38.568,1.564,37.004,8.581333,29.008,30.15333,8.581333,102,27,0,95.8993,64,4,4,64,2643,2643,0
94.77083,29.47917,8.173333,11.45733,42.73848,576.4633,20.04,-6.768,26.808,14.85067,1.781333,14.85067,0.7206667,738,146,3,89.17953,403,14,403,14,3116,3116,0
86.89583,29.4375,2.151167,14.54167,46.0821,631.4789,16.768,-14.788,31.556,8.798667,-4.993333,9.593333,-5.801333,284,43,8,45.58319,115,39,93,57,4140,4140,0
53.89583,29.39583,18.01467,14.81333,40.33693,838.821,37.204,0.48,36.724,7.804,27.58467,28.39467,7.804,238,61,0,113.1978,154,3,4,154,3062,3062,0
100.1875,29.39583,-0.7365,12.845,42.25885,642.023,11.768,-18.628,30.396,6.643333,-8.938666,6.643333,-8.938666,653,151,3,96.41888,388,13,388,13,4086,4086,0
79.02083,29.35417,24.18417,12.535,40.08378,628.2687,39.192,7.92,31.272,28.47733,27.40133,30.80467,15.60333,1550,455,6,124.2435,1125,69,636,102,3814,3814,0
92.6875,29.35417,-4.0055,12.14033,40.83255,650.3005,8.76,-20.972,29.732,3.758667,-10.80133,3.758667,-11.98067,411,97,4,98.77827,255,13,255,14,3318,3318,0
103.6875,29.35417,16.911,6.736001,26.29606,690.4169,29.436,3.82,25.616,25.01467,7.880667,25.01467,7.880667,1455,350,17,93.60515,849,57,849,57,3597,3597,0
55.8125,29.3125,16.95833,14.162,39.94697,808.4889,34.944,-0.508,35.452,8.128,26.90667,26.90667,7.006,186,42,1,100.6034,116,5,5,107,2822,2822,0
119.0208,29.3125,16.40033,8.277333,26.56738,837.4536,31.78,0.624,31.156,20.45533,7.791333,26.38267,5.785333,1567,268,40,51.68382,662,162,535,200,2568,2568,0
85.22917,29.27083,0.8541666,14.63033,46.89811,611.8057,15.516,-15.68,31.196,-5.504,7.091333,8.065333,-6.875333,271,42,2,56.98864,116,23,36,106,3875,3875,0
57.52083,29.1875,12.04533,12.75467,37.92871,784.8848,28.904,-4.724,33.628,3.415334,12.47333,21.56533,2.203333,146,31,1,81.14561,81,7,11,69,4256,4256,0
67.39583,29.1875,25.66083,14.01967,37.6468,849.1597,43.124,5.884,37.24,34.96667,25.73,34.96667,14.38,146,37,2,76.21358,69,12,69,34,3847,3847,0
90.77083,29.1875,2.959167,14.38767,44.79906,630.9277,17.184,-14.932,32.116,10.354,-4.548666,10.354,-5.152667,327,91,1,120.5727,234,5,234,5,3575,3575,0
52.85417,29.14583,18.42017,15.57367,41.48553,828.2588,38.048,0.508,37.54,8.568666,28.392,28.468,8.568666,225,56,0,108.0819,142,4,5,142,4047,4047,0
98.39583,29.14583,-3.1405,10.83233,39.34452,626.2946,8.752,-18.78,27.532,4.138,-9.578667,4.138,-10.95933,646,133,7,78.75162,340,29,340,30,4044,4044,0
118.1458,29.14583,15.93283,7.811,25.76527,824.7985,30.744,0.428,30.316,19.84933,7.454667,25.734,5.475333,1758,307,44,57.00892,800,173,588,225,3274,3274,0
76.47917,29.10417,24.39183,13.58233,39.84024,719.1104,40.392,6.3,34.092,29.73467,19.88733,32.21,14.63867,505,146,4,120.8523,375,26,197,39,3322,3322,0
83.39583,29.10417,0.7689999,13.17133,44.16354,614.0259,14.952,-14.872,29.824,7.207334,4.552,7.800667,-7.088,493,90,8,61.99334,215,46,181,138,3024,3024,0
85.10417,29.10417,2.2615,15.05967,48.05868,608.8337,16.764,-14.572,31.336,-3.964667,8.392667,9.416667,-5.447333,320,46,5,50.42215,129,34,51,114,2497,2497,0
57.14583,29.02083,16.89583,12.431,37.86245,772.1127,33.148,0.316,32.832,8.382667,22.032,26.26067,7.285333,167,38,1,88.49801,99,8,10,83,4345,4345,0
73.1875,29.02083,26.32167,15.598,42.03859,792.4424,42.64,5.536,37.104,32.79333,21.28267,34.72533,15.48467,203,63,2,119.529,148,8,86,16,3729,3729,0
87.85417,29.02083,3.274667,14.68533,46.32597,628.6291,17.76,-13.94,31.7,9.861333,-3.932,10.62867,-4.729333,370,94,4,94.96942,228,19,216,26,4143,4143,0
56.47917,28.97917,15.66983,12.83567,37.36512,808.2601,32.936,-1.416,34.352,6.784667,21.24333,25.48333,5.647333,187,41,2,88.08068,109,9,12,95,2422,2422,0
76.02083,28.97917,24.578,14.00867,40.41739,730.4069,40.664,6.004,34.66,30.006,20.016,32.494,14.64733,438,126,4,122.1306,327,23,170,32,3297,3297,0
81.22917,28.97917,17.854,10.44733,41.76928,513.3739,30.148,5.136,25.012,22.66933,11.47333,23.02,10.834,1547,388,13,97.85573,941,85,702,125,4058,4058,0
121.2292,28.97917,16.008,7.028667,24.45945,795.8537,30.084,1.348,28.736,18.994,8.382667,25.46133,6.084,1391,204,39,47.26624,508,151,493,160,3910,3910,0
66.35417,28.9375,16.3775,16.85833,44.83122,809.0438,34.776,-2.828,37.604,7.951333,16.264,26.08,6.093333,167,37,2,85.54006,99,10,28,89,3645,3645,0
110.1875,28.9375,14.503,7.638667,25.98186,793.5346,29.02,-0.38,29.4,22.00867,4.49,24.01867,4.49,1473,248,33,58.12785,650,115,586,115,2754,2754,0
113.6875,28.9375,16.65083,7.989667,25.37691,857.9591,32.144,0.66,31.484,20.932,7.754,26.93733,5.830667,1440,235,43,52.31655,641,169,472,181,3369,3369,0
82.64583,28.89583,6.905167,10.36167,43.23847,516.2549,18.144,-5.82,23.964,11.838,3.595333,12.42533,0.01399986,819,194,12,80.21001,441,91,399,148,2738,2738,0
85.64583,28.89583,1.184333,11.69733,43.45221,594.0807,13.804,-13.116,26.92,-5.324,6.957334,8.357333,-6.121333,331,49,8,49.48717,132,36,50,118,3359,3359,0
90.22917,28.89583,-3.122667,12.91333,42.1894,666.4636,10.224,-20.384,30.608,4.785333,-11.452,4.785333,-11.452,253,77,1,125.112,186,4,186,4,2982,2982,0
89.39583,28.85417,-0.5263332,14.77067,45.19235,661.0939,13.944,-18.74,32.684,7.279334,-8.892666,7.279334,-8.892666,232,76,1,138.1884,182,3,182,3,2844,2844,0
85.39583,28.8125,-2.427167,13.46633,45.08012,623.9499,11.476,-18.396,29.872,-9.211333,0.9773333,5.05,-10.142,297,47,3,54.67384,121,27,46,121,3313,3313,0
56.77083,28.77083,15.9005,11.23033,35.28001,773.9588,31.596,-0.236,31.832,7.269333,16.67333,25.24667,6.25,197,43,2,83.86629,113,12,17,96,2996,2996,0
82.27083,28.77083,17.76617,10.73233,43.29649,504.8811,29.628,4.84,24.788,22.48867,11.48933,22.772,10.81667,1554,424,9,110.4307,1018,61,718,91,2542,2542,0
